Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low, 3 high)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
6132,14.32,7,28,0.89,984,0.00,3904,0.6525,4.61,4.0485,100.00,15.00,27,47.43,13.48,7.84,1,1.40,0.0000
6237,14.40,7,28,0.87,940,0.00,3904,0.6218,4.61,3.9310,100.00,15.00,27,47.43,13.09,7.84,1,1.39,0.0000
6342,14.16,7,28,0.85,918,0.00,3840,0.6598,4.35,3.7150,100.00,15.00,27,47.51,12.57,7.84,1,1.34,0.0000
6445,14.40,7,28,0.84,899,0.00,3840,0.6240,4.35,3.6812,100.00,15.00,27,47.91,12.38,7.84,1,1.34,0.0000
6549,14.32,7,28,0.84,885,0.00,3968,0.6170,4.10,3.5775,100.00,15.00,27,48.23,12.11,7.84,1,1.31,0.0000
6653,14.24,7,28,0.83,870,0.00,3776,0.6645,4.10,3.5625,100.00,15.00,27,48.62,12.03,7.84,1,1.31,0.0000
6758,14.24,7,28,0.83,863,0.00,3712,0.6145,4.10,3.4910,100.00,15.00,27,49.10,11.99,7.84,1,1.31,0.0000
6861,14.48,7,28,0.83,867,0.00,3712,0.6145,4.10,3.4940,100.00,15.00,27,49.42,11.99,7.84,1,1.28,0.0000
6965,14.32,7,28,0.83,870,0.00,3840,0.6668,4.10,3.4365,100.00,15.00,27,49.73,12.08,7.84,1,1.28,0.0000
7068,14.24,7,28,0.84,875,0.00,3712,0.6693,4.10,3.4425,100.00,15.00,27,49.73,12.18,7.84,1,1.26,0.0000
7173,14.32,7,28,0.84,884,0.00,3712,0.6192,4.10,3.4480,100.00,15.00,27,49.65,12.34,7.84,1,1.26,0.0000
7276,14.48,7,28,0.84,896,0.00,3776,0.6170,4.10,3.3970,100.00,15.00,27,49.65,12.42,7.84,1,1.24,0.0000
7381,14.24,7,28,0.84,906,0.00,3776,0.6645,4.10,3.3985,100.00,15.00,27,49.50,12.56,7.84,1,1.24,0.0000
7485,14.40,7,28,0.84,911,0.00,3712,0.6240,4.10,3.3550,100.00,15.00,27,50.37,12.78,8.63,1,1.22,0.0000
7589,14.40,7,28,0.84,934,0.00,3776,0.6192,4.10,3.3775,100.00,15.00,27,51.56,13.27,9.02,1,1.22,0.0000
7693,14.40,7,28,0.85,960,0.00,3648,0.6550,4.10,3.3613,100.00,15.00,27,51.96,13.62,9.02,1,1.21,0.0000
7796,14.48,7,28,0.86,994,0.00,3584,0.6122,4.10,3.3887,100.00,15.00,27,51.80,14.25,9.02,1,1.21,0.0000
7901,14.40,7,28,0.86,1026,0.00,2112,0.6145,4.10,3.4160,100.00,15.00,27,51.48,14.76,9.41,1,1.19,0.0000
8004,14.24,7,28,0.87,1055,0.00,5440,0.6430,4.10,3.4367,100.00,15.00,27,51.24,15.16,9.41,1,1.21,0.0000
8108,14.40,7,28,0.87,1086,0.00,3840,0.6335,4.10,3.4040,100.00,15.00,27,50.69,15.49,9.41,1,1.20,0.0000
8213,14.40,7,28,0.87,1114,0.00,3712,0.6288,4.10,3.3575,100.00,15.00,27,49.97,15.78,9.41,1,1.20,0.0000
8319,14.48,7,28,0.86,1134,0.00,3712,0.6335,3.84,3.3340,100.00,15.00,27,49.26,15.97,9.41,1,1.18,0.0000
8422,14.48,7,28,0.86,1153,0.00,3712,0.6288,3.84,3.2258,100.00,15.00,27,48.70,16.05,9.41,1,1.16,0.0000
8526,14.48,7,28,0.85,1168,0.00,3712,0.6312,3.84,3.2128,100.00,15.00,27,48.07,16.08,9.41,1,1.15,0.0000
8630,14.56,7,28,0.84,1183,0.00,3584,0.6288,3.84,3.1370,100.00,15.00,27,47.43,16.05,9.41,1,1.14,0.0000
8735,14.48,7,28,0.83,1186,0.00,3712,0.6312,3.58,3.0743,100.00,15.00,27,46.80,15.97,9.41,1,1.14,0.0000
8838,14.32,7,28,0.82,1190,0.00,3712,0.6312,3.58,3.0362,100.00,15.00,27,46.40,15.84,9.41,1,1.13,0.0000
8943,14.32,7,28,0.81,1190,0.00,3648,0.6408,3.58,2.9893,100.00,15.00,27,46.08,15.63,9.41,1,1.12,0.0000
9047,14.40,7,28,0.80,1188,0.00,3648,0.6525,3.58,2.9470,100.00,15.00,27,46.00,15.58,9.41,1,1.12,0.0000
9151,14.48,7,28,0.80,1187,0.00,3520,0.6430,3.58,2.9078,100.00,15.00,27,45.92,15.54,9.80,1,1.11,0.0000
9254,14.48,7,28,0.80,1187,0.00,3584,0.6430,3.58,2.8795,100.00,15.00,26,46.08,15.53,9.80,1,1.11,0.0000
9359,14.56,7,28,0.80,1187,0.00,3648,0.6502,3.58,2.8770,100.00,15.00,26,46.32,15.66,9.80,1,1.11,0.0000
9463,14.40,7,28,0.80,1190,0.00,3648,0.6312,3.58,2.8615,100.00,15.00,26,46.48,15.65,9.80,1,1.10,0.0000
9567,14.40,7,28,0.80,1190,0.00,3584,0.6335,3.58,2.8683,100.00,15.00,26,46.56,15.69,9.80,1,1.10,0.0000
9670,14.40,7,28,0.80,1195,0.00,3584,0.6218,3.58,2.8548,100.00,15.00,26,46.56,15.98,9.80,1,1.10,0.0000
9774,14.48,7,28,0.80,1200,0.00,3584,0.6288,3.58,2.8445,100.00,15.00,26,46.48,15.91,9.80,1,1.10,0.0000
9879,14.40,7,28,0.80,1206,0.00,3456,0.6335,3.58,2.8422,100.00,15.00,26,46.40,16.00,9.80,1,1.09,0.0000
9982,14.48,7,28,0.80,1214,0.00,1984,0.6478,3.58,2.8295,100.00,15.00,26,46.32,16.13,9.80,1,1.09,0.0000
10087,14.40,7,28,0.80,1221,0.00,5056,0.6645,3.58,2.8315,100.00,15.00,26,46.08,16.20,9.80,1,1.08,0.0000
10190,14.48,7,28,0.80,1225,0.00,3584,0.6360,3.33,2.8062,100.00,15.00,26,45.84,16.16,9.80,1,1.08,0.0000
10294,14.48,7,28,0.79,1238,0.00,3584,0.6408,3.33,2.7875,100.00,15.00,26,45.76,16.10,9.80,1,1.08,0.0000
10398,14.48,7,28,0.79,1241,0.00,3520,0.6312,3.07,2.5600,100.00,15.00,26,45.68,16.25,9.80,1,0.99,-0.0844
10501,14.40,7,28,0.79,1242,0.00,3648,0.6382,3.33,2.5640,100.00,15.00,26,45.45,16.18,9.80,1,0.99,-0.0806
10606,14.48,7,28,0.79,1246,0.00,3648,0.6312,3.07,2.5605,100.00,15.00,26,45.37,16.42,9.80,1,0.99,-0.0760
10710,14.48,7,28,0.79,1252,0.00,3584,0.6312,3.07,2.5750,100.00,15.00,26,45.29,16.40,9.80,1,1.00,-0.0726
10813,14.48,7,28,0.79,1254,0.00,3584,0.6360,3.07,2.5602,100.00,15.00,26,45.13,16.39,9.80,1,1.00,-0.0691
10917,14.40,7,28,0.78,1259,0.00,3584,0.6360,3.07,2.5583,100.00,15.00,26,45.29,16.26,9.80,1,1.00,-0.0664
11022,14.48,7,28,0.78,1268,16.55,39680,0.6455,3.33,2.5722,100.00,15.00,26,45.29,16.48,9.80,1,1.00,-0.0619
11126,14.32,7,28,0.78,1270,17.09,46272,0.6408,3.33,2.5633,100.00,15.00,26,45.21,16.60,9.80,1,1.00,-0.0569
11229,14.40,7,28,0.78,1274,17.08,46336,0.6288,3.33,2.5768,100.00,15.00,26,45.13,16.50,9.80,1,1.00,-0.0535
11333,14.48,7,28,0.78,1278,18.55,56128,0.6408,3.33,2.5805,100.00,15.00,26,44.97,16.66,9.80,1,1.01,-0.0503
11438,14.40,7,28,0.78,1284,18.09,52928,0.6240,3.33,2.5713,100.00,15.00,26,44.89,16.55,9.80,1,1.01,-0.0482
11542,14.40,7,28,0.78,1284,18.11,52864,0.6382,3.33,2.5670,100.00,15.00,26,44.81,16.59,9.80,1,1.01,-0.0469
11646,14.48,7,28,0.78,1274,18.32,54656,0.6620,3.33,2.5665,100.00,15.00,26,44.65,16.73,9.80,1,1.01,-0.0446
11750,14.40,7,28,0.78,1279,18.09,54592,0.6335,3.07,2.5600,100.00,15.00,26,44.81,16.58,9.80,1,1.01,-0.0435
11854,14.40,7,28,0.78,1283,18.06,52864,0.6288,3.07,2.5605,100.00,15.00,26,44.97,16.53,9.80,1,1.01,-0.0417
11958,14.48,7,28,0.78,1291,17.59,46528,0.6668,3.33,2.5765,100.00,15.00,26,44.97,16.77,9.80,1,1.01,-0.0376
12062,14.40,7,28,0.78,1289,17.40,51520,0.6288,3.33,2.5882,100.00,15.00,26,44.97,16.83,9.80,1,1.01,-0.0338
12165,14.32,7,28,0.78,1295,17.53,47872,0.6335,3.33,2.5950,100.00,15.00,26,44.97,16.81,9.80,1,1.02,-0.0308
12270,14.48,7,28,0.78,1297,17.09,49600,0.6382,3.33,2.6040,100.00,15.00,26,44.97,16.95,9.80,1,1.02,-0.0269
12374,14.48,7,28,0.78,1309,17.57,46336,0.6265,3.33,2.6070,100.00,15.00,26,44.97,16.87,9.80,1,1.02,-0.0250
12478,14.32,7,28,0.78,1308,17.56,49472,0.6502,3.33,2.6070,100.00,15.00,26,44.81,16.97,9.80,1,1.02,-0.0232
12582,14.40,7,28,0.78,1308,17.54,49600,0.6360,3.33,2.6042,100.00,15.00,26,44.57,17.12,9.80,1,1.02,-0.0213
12687,14.40,7,28,0.78,1310,17.11,48640,0.6408,3.33,2.5947,100.00,15.00,26,44.31,17.01,9.80,1,1.02,-0.0209
12790,14.48,7,28,0.78,1306,17.08,46400,0.6360,3.33,2.5943,100.00,15.00,26,44.65,16.91,9.80,1,1.02,-0.0214
12895,14.40,7,28,0.78,1304,17.08,46464,0.6312,3.33,2.5907,100.00,15.00,26,44.31,16.85,9.80,1,1.02,-0.0200
12999,14.16,7,28,0.78,1302,17.57,49344,0.6502,3.33,2.5895,100.00,15.00,26,44.73,17.04,9.80,1,1.02,-0.0189
13102,14.32,7,28,0.78,1307,16.54,43072,0.6335,3.33,2.5910,100.00,15.00,26,44.65,16.98,9.80,1,1.02,-0.0188
13207,14.40,7,28,0.78,1310,16.54,43008,0.6312,3.33,2.5867,100.00,15.00,26,44.65,16.83,9.80,1,1.02,-0.0175
13310,14.48,7,28,0.78,1301,16.55,42816,0.6382,3.33,2.5913,100.00,15.00,26,44.57,17.10,9.80,1,1.02,-0.0168
13414,14.48,7,28,0.78,1306,16.56,43008,0.6360,3.33,2.5903,100.00,15.00,26,44.49,16.84,9.80,1,1.02,-0.0150
13520,14.24,7,28,0.78,1308,16.55,44736,0.6455,3.33,2.5922,100.00,15.00,26,44.57,16.96,9.80,1,1.02,-0.0144
13623,14.32,7,28,0.78,1304,16.57,42880,0.6265,3.33,2.5953,100.00,15.00,26,44.57,16.79,9.80,1,1.02,-0.0137
13729,14.40,7,28,0.78,1302,16.54,43008,0.6288,3.33,2.5932,100.00,15.00,26,44.65,16.87,9.80,1,1.02,-0.0121
13832,14.40,7,28,0.78,1303,16.54,43072,0.6620,3.33,2.5920,100.00,15.00,26,44.57,16.94,9.80,1,1.02,-0.0119
13937,14.48,7,28,0.78,1316,16.58,42880,0.6360,3.33,2.5893,100.00,15.00,26,44.68,16.88,9.80,1,1.02,-0.0110
14042,14.40,7,28,0.78,1306,16.55,43072,0.6360,3.33,2.5910,100.00,15.00,26,44.57,16.93,9.80,1,1.02,-0.0106
14147,14.48,7,28,0.78,1308,16.33,42880,0.6335,3.33,2.5857,100.00,15.00,26,44.41,16.96,9.80,1,1.02,-0.0098
14250,14.40,7,28,0.78,1318,16.33,41344,0.6598,3.33,2.5817,100.00,15.00,26,44.25,16.85,9.80,1,1.02,-0.0103
14355,14.40,7,28,0.77,1314,16.55,43072,0.6408,3.33,2.5703,100.00,15.00,26,44.17,16.75,9.80,1,1.02,-0.0109
14458,14.40,7,28,0.77,1309,16.56,43008,0.6382,3.07,2.5615,100.00,15.00,26,44.02,16.82,9.80,1,1.02,-0.0117
14563,14.48,7,28,0.77,1304,16.58,42944,0.6382,3.33,2.5530,100.00,15.00,26,44.10,16.67,9.80,1,1.01,-0.0133
14666,14.48,7,28,0.77,1308,16.08,41024,0.6360,3.07,2.5473,100.00,15.00,26,44.02,16.70,9.80,1,1.01,-0.0136
14771,14.48,7,28,0.77,1300,16.09,40000,0.6645,3.07,2.5402,100.00,15.00,26,44.02,16.68,9.80,1,1.01,-0.0132
14874,14.40,7,28,0.77,1298,16.10,39872,0.6645,3.07,2.5398,100.00,15.00,26,44.10,16.73,9.80,1,1.01,-0.0137
14978,14.48,7,28,0.77,1298,16.08,40000,0.6408,3.07,2.5362,100.00,15.00,26,44.10,16.59,9.80,1,1.01,-0.0124
15082,14.40,7,28,0.77,1301,16.09,40000,0.6408,3.07,2.5420,100.00,15.00,26,44.33,16.64,9.80,1,1.01,-0.0119
15188,14.40,7,28,0.77,1297,16.10,39808,0.6360,3.07,2.5455,100.00,15.00,26,44.33,16.66,9.80,1,1.01,-0.0100
15291,14.40,7,28,0.77,1297,16.08,40064,0.6430,3.07,2.5528,100.00,15.00,26,44.33,16.79,9.80,1,1.01,-0.0088
15395,14.48,7,28,0.77,1300,16.10,40064,0.6455,3.07,2.5543,100.00,15.00,26,44.33,16.78,9.80,1,1.02,0.0000
15499,14.40,7,28,0.77,1307,16.37,41408,0.6382,3.33,2.5715,100.00,15.00,26,44.02,16.67,9.80,1,1.02,0.0000
15603,14.48,7,28,0.77,1299,16.09,40448,0.6360,3.07,2.5442,100.00,15.00,26,44.02,16.70,9.80,1,1.01,0.0000
15707,14.40,7,28,0.77,1302,16.08,40064,0.6335,3.07,2.5387,100.00,15.00,26,44.02,16.76,9.80,1,1.01,-0.0082
15811,14.32,7,28,0.77,1304,15.71,39808,0.6335,3.07,2.5438,100.00,15.00,26,43.94,16.48,9.80,1,1.01,-0.0089
15915,14.48,7,28,0.77,1311,15.56,36544,0.6502,3.07,2.5238,100.00,15.00,26,43.86,16.64,9.80,1,1.01,-0.0095
16019,14.48,7,28,0.76,1304,15.58,36480,0.6265,3.07,2.5177,100.00,15.00,26,43.94,16.61,9.80,1,1.01,-0.0102
16123,14.40,7,28,0.76,1300,15.58,36416,0.6408,3.07,2.5140,100.00,15.00,26,43.70,16.75,9.80,1,1.01,-0.0092
16227,14.40,7,28,0.76,1307,15.53,36608,0.6382,3.07,2.5180,100.00,15.00,26,43.70,16.63,9.80,1,1.01,-0.0096
16332,14.40,7,28,0.76,1306,15.32,34816,0.6360,3.07,2.5137,100.00,15.00,26,43.78,16.54,9.80,1,1.01,-0.0093
16435,14.48,7,28,0.76,1304,15.59,34816,0.6382,3.07,2.5115,100.00,15.00,26,43.70,16.63,9.80,1,1.01,-0.0094
16540,14.48,7,28,0.76,1305,15.56,36608,0.6335,3.07,2.5085,100.00,15.00,25,43.70,16.38,9.80,1,1.01,-0.0093
16645,14.32,7,28,0.76,1312,15.60,36480,0.6573,3.07,2.5017,100.00,15.00,25,43.70,16.54,9.80,1,1.01,-0.0101
16748,14.40,7,28,0.76,1305,15.59,36416,0.6382,3.07,2.4928,100.00,15.00,25,43.38,16.53,9.80,1,1.01,-0.0110
16852,14.32,7,28,0.76,1303,15.55,36544,0.6360,3.07,2.4802,100.00,15.00,25,43.38,16.29,9.80,1,1.01,-0.0122
16956,14.48,7,28,0.76,1302,15.58,36416,0.6382,3.07,2.4798,100.00,15.00,25,43.38,16.41,9.80,1,1.00,-0.0129
17060,14.48,7,28,0.75,1302,15.59,36352,0.6312,3.07,2.4765,100.00,15.00,25,43.38,16.35,9.80,1,1.00,-0.0126
17166,14.32,7,28,0.75,1294,15.56,36608,0.6335,3.07,2.4748,100.00,15.00,25,43.46,16.31,9.80,1,1.00,-0.0130
17270,14.40,7,28,0.75,1290,15.57,36544,0.6360,3.07,2.4755,100.00,15.00,25,43.62,16.41,9.80,1,1.01,-0.0120
17374,14.40,7,28,0.76,1290,15.59,36352,0.6382,3.07,2.4870,100.00,15.00,25,43.51,16.16,9.80,1,1.01,-0.0112
17478,14.48,7,28,0.76,1294,15.13,35200,0.6620,3.07,2.4885,100.00,15.00,25,43.78,16.22,9.80,1,1.01,-0.0086
17581,14.40,7,28,0.76,1286,15.08,33408,0.6312,3.07,2.4955,100.00,15.00,25,43.86,16.25,9.80,1,1.01,-0.0087
17686,14.32,7,28,0.76,1284,15.12,33280,0.6335,3.07,2.5217,100.00,15.00,25,43.75,16.29,9.80,1,1.02,0.0000
17789,14.48,7,28,0.76,1284,15.50,33536,0.6360,3.07,2.5240,100.00,15.00,25,43.94,16.25,9.80,1,1.02,0.0000
17894,14.48,7,28,0.76,1286,15.12,36480,0.6382,3.07,2.5307,100.00,15.00,25,44.02,16.38,9.80,1,1.02,0.0000
17997,14.32,7,28,0.76,1282,15.12,33344,0.6288,3.07,2.5362,100.00,15.00,25,44.10,16.30,9.80,1,1.02,0.0000
18102,14.48,7,28,0.76,1274,15.09,33536,0.6360,3.07,2.5325,100.00,15.00,25,44.02,16.19,9.41,1,1.02,0.0000
18205,14.32,7,28,0.76,1272,15.10,33344,0.6265,3.07,2.5353,100.00,15.00,25,44.02,16.45,9.41,1,1.02,0.0000
18309,14.40,7,28,0.76,1272,15.13,33280,0.6360,3.07,2.5347,100.00,15.00,25,44.02,16.14,9.41,1,1.02,0.0000
18413,14.48,7,28,0.76,1274,14.85,33472,0.6525,3.07,2.5350,100.00,15.00,25,44.02,16.10,9.80,1,1.02,0.0000
18517,14.40,7,28,0.76,1274,14.86,31872,0.6408,3.07,2.5318,100.00,15.00,25,44.02,16.07,9.41,1,1.02,0.0000
18621,14.40,7,28,0.76,1268,15.14,33344,0.6335,3.07,2.5320,100.00,15.00,25,44.25,16.16,9.80,1,1.02,0.0000
18726,14.24,7,28,0.76,1265,15.10,33664,0.6620,3.07,2.5387,100.00,15.00,25,44.65,16.27,9.80,1,1.02,0.0000
18830,14.40,7,28,0.77,1268,15.11,33472,0.6382,3.07,2.5595,100.00,15.00,25,45.29,16.38,9.80,1,1.02,0.0000
18935,14.48,7,28,0.78,1284,15.13,33344,0.6240,3.33,2.5993,100.00,15.00,25,45.45,16.78,9.80,1,1.05,0.0299
